8.760129223677887156e-01,9.733075029089173213e-01
9.658773052807023696e-01,9.523671693194840637e-01
7.533569798112782490e-02,6.603667241183333037e-01
9.610427284561202654e-01,2.872632934177813402e-01
9.731798171221770488e-01,1.714852467262669711e-01
5.004572471637923625e-01,7.672751183485227999e-01
9.841887304830357897e-01,6.874609045500214011e-01
3.714903428609068747e-01,6.507482524949412817e-01
3.382258255168277827e-01,5.172571062111642748e-01
6.030997819705938845e-01,4.452126630524931850e-01
5.634460515263395308e-01,6.072381965333714104e-01
4.528176807278039284e-02,9.462226336801300430e-01
8.105216908832679756e-01,4.747281828098387502e-01
1.514212588706709273e-02,2.482807589740859688e-01
5.163126471401614515e-01,1.815321346187104279e-02
4.432572917823883740e-01,2.960815403581829042e-01
6.330667849195407149e-01,8.474686881935006300e-01
6.588873039728644354e-01,9.369008052048286572e-01
8.388801130740997092e-01,3.370786114199940675e-01
5.197845818753376035e-01,9.172640216119385403e-01
8.106357090598351745e-01,6.461363768221488613e-01
2.534895532141272501e-01,7.792117901580428718e-01
8.690635502412634716e-01,8.169558373685035235e-01
8.623067083079528627e-01,3.415381156360848269e-01
4.355628281118069101e-01,9.618980657140290269e-01
6.273908689966460894e-01,2.130465297468997488e-02
2.331166307946822558e-01,3.251072552438668550e-01
9.142587087551492520e-01,3.246774070236869703e-01
4.723154250130937593e-01,7.278060129996091199e-01
7.427681203498845974e-01,3.637988830124271322e-01
7.345659840598950385e-02,2.371264211730702565e-01
9.709983653685092531e-01,8.311572132890292508e-01
5.668666017186452244e-02,1.712463319070454126e-01
6.189888231317302036e-01,6.794713653896831129e-01
3.940957286212598554e-02,6.174499242408643118e-01
3.110622966767147002e-01,4.196058873057771921e-01
2.909686858189314274e-01,9.701398001433375606e-01
6.115504277300382041e-01,2.143497499731580325e-01
2.000671351924532271e-01,8.117007857608234955e-01
4.467674850147282939e-01,2.864593442783509580e-01
8.501759891648918988e-03,6.363467084586340583e-01
3.234340759052604097e-01,7.625136611344078830e-01
5.608237126216970569e-01,2.112988875551847778e-01
7.918283906688683427e-02,5.338388722611749904e-01
3.834539374503063147e-01,4.306288327344572897e-01
3.416178255729315216e-01,5.816155895544605769e-01
1.500012601566107495e-01,6.347273884631540186e-01
5.936402666886237967e-01,9.496848348316065946e-01
1.094195795697260332e-01,5.313113759568670602e-01
1.047948870172717983e-01,5.002548980661977174e-01
8.756294802905973881e-03,1.815537139847167580e-02
9.837762749886257430e-01,1.815473772595095625e-02
1.207719301664134381e-01,1.815768307793724085e-02
1.213970632804351954e-02,1.815554766599461120e-02
1.006382827644829343e-02,1.815516775192278776e-02
1.090171277501103889e-02,1.815455182846255344e-02
1.379868502237446316e-02,1.815664663953918401e-02
9.356243157853041600e-03,1.815433766125352372e-02
8.947130423774484198e-01,1.822125095305906703e-02
8.969514157982416691e-03,7.391577188941524101e-02
8.947130423774485308e-01,1.822125095305906356e-02
8.947130423774485308e-01,1.822125095305906356e-02
8.947130423774485308e-01,1.822125095305906356e-02
8.947130423774485308e-01,1.822125095305906356e-02
8.947130423774485308e-01,1.822125095305906356e-02
8.947130423774485308e-01,1.822125095305906356e-02
6.062941343756519247e-02,2.059521941381618412e-02
7.878280604080666327e-01,1.943077515176824463e-02
8.583618682192517210e-03,3.813305477570681501e-01
6.062941343756518553e-02,2.062303924909664882e-02
6.062941343756518553e-02,2.062287056071997193e-02
6.062941343756522022e-02,2.059521941381613555e-02
6.062941343756519247e-02,2.059521941381618412e-02
7.878280604080666327e-01,1.943077515176824463e-02
3.329882994541812358e-01,1.920939503225276360e-02
3.329882994541812358e-01,1.920939503225276360e-02
3.329882994541812358e-01,1.920939503225276360e-02
3.329882994541812358e-01,1.920939503225276360e-02
3.329882994541812358e-01,1.920939503225276360e-02
3.329882994541812358e-01,1.920939503225276360e-02
3.329882994541812358e-01,1.920939503225276360e-02
3.329882994541812358e-01,1.920939503225276360e-02
3.380274871041144547e-02,2.030023025315463511e-02
9.824152320056552812e-01,1.847159575482918564e-02
7.684800369885023963e-02,2.029624431980474319e-02
8.597005521325343583e-03,2.025273548551300568e-02
9.596008524822760566e-02,1.881277668875579526e-02
1.834730862369544913e-02,2.029989303984433210e-02
4.185944930919180407e-02,1.870005305461851924e-02
7.701436736003938743e-02,1.862083297964879300e-02
